group_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,group_id,target_price,strategy,campaign_id
ж 12-18 - слушатели - SEREBRO - Снег идёт,deleted,-,Бюджет кампании,1993.94,8667,162,5.19,223,359,52.35,4,0,22.35,0,5809,351,327,316,17,3552877,Цена кампании,Минимальная цена,16149720
Алексей Романоф,blocked,Бюджет кампании,1000,0.33,0,0,0.05,1,2,17.58,0,57,290.75,0,6,1,1,1,0,10115063,Авто,Минимальная цена,19333255
25.11.19_DAKENA_Спишь?_15186981_Medkova_123204282,deleted,-,2500,91.32,353,2,2.23,62,299,166.55,0,149,316.7,0,48,6,1,1,0,10139325,Авто,Минимальная цена,15146861
м 18-24 - слушатели - EMIN - Зима (скрытые),deleted,-,300,11367.0,46397,335,11.37,798,901,109.21,13,104,301.78,0,24471,5455,817,157,84,9241547,Цена кампании,Минимальная цена,15406399
Рома Штайн - мж 18-55 - слушатели - NAKHAT - На репите (скрытые),blocked,-,1000,209.32,1187,10,1.71,17,42,61.41,0,18,185.16,0,99,11,13,17,3,2899575,Авто,Минимальная цена,16422522
Мария Зайцева,active,-,300,2.91,5,0,1.78,1,1,4.0,0,118,592.87,0,1,0,1,1,0,13909937,Авто,-,19333255
NITI DILA - ж 25-34 - слушатели - MILAVA - Фиаско (скрытые),deleted,-,600,5576.99,25279,473,10.32,1302,1570,141.59,52,59,217.51,0,18496,1724,1010,1726,285,16025527,Авто,Минимальная цена,17099083
ролик 2 - мж 18-44 - более 6 - Idris & Leos - Я тобой болен (скрытые),active,-,-,1157.45,6968,8,5.82,9,72,29.31,2,6,49.72,0,410,96,39,22,2,15720576,Авто,-,18775766
Praider - мж 25-54 - слушатели - Виктор Антонов - Крепко обнять (скрытые),deleted,-,1250,2795.56,8439,24,8.13,29,104,41.58,6,39,227.12,0,4199,892,622,476,11,9926054,7,Минимальная цена,18775766
Nick Riin - мж 25-44 - слушатели - DAKENA - Гирлянда (скрытые),deleted,-,200,140.03,580,15,6.0,89,104,81.36,0,53,249.28,0,2685,254,273,115,4,386696,Авто,Минимальная цена,15854891
5УТРА - мж 30-35 - слушатели - NITI DILA - Мне тепло с тобою,active,-,200,17.14,163,3,0.12,32,226,36.71,5,303,929.15,0,8,1,5,2,0,16555776,Авто,Минимальная цена,16013576
"ж 36-45 - Bahh Tee Turken (позитив) - Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",deleted,-,Бюджет кампании,1.33,17,0,0.92,3,1,0.45,2,1,30.89,0,24,9,6,25,1,14963767,Авто,Минимальная цена,17068818
НАКУРАЖАХ,deleted,Бюджет кампании,2000,783.35,3718,71,2.48,344,156,74.96,4,463,928.08,0,989,296,267,416,52,12323992,Авто,Целевая цена,15779672
Merab Amzoevi - ж 24-45 - v.4 EMIN - Жизнь игра -  похожие + фиты (скрытые),deleted,-,3000,4392.81,11648,166,35.6,755,2,47.97,1,32,272.52,0,27282,3881,1883,1278,47,6120072,Авто,Минимальная цена,17488460
ж 19-23 - слушатели - Марат Альборов - Другой не надо (скрытые),deleted,-,300,1625.59,9605,186,5.96,396,537,75.47,11,0,25.77,0,1594,457,1591,1118,260,7737943,Цена кампании,Минимальная цена,18072397
White Gallows,deleted,-,2000,2338.89,13949,413,23.58,757,215,114.56,1,56,248.05,0,6199,1709,963,822,164,16771689,Авто,Минимальная цена,16014168
REFLEX - мж 25-34- Руки Вверх! - Новый год (скрытые),deleted,-,1000,53.88,344,5,0.59,265,92,92.94,1,114,313.37,0,364,96,109,64,4,7115318,Авто,Минимальная цена,15777935
"EMIN - ж  36-45- подписчики - EMIN, Amanda Holden - Somethin' Stupid  (скрытые)",blocked,-,500,1.58,17,0,0.01,36,451,70.88,5,0,13.01,0,1,0,1,7,0,14422978,Авто,-,16725427
Копия HOVO - мж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) - ролик,deleted,-,700,24682.43,125235,1940,37.75,1996,873,107.41,27,0,3.0,0,54397,11394,5115,3907,852,2102349,Авто,Минимальная цена,19290488
мж 24-55 - слушатели - Сателлит - Улетаю домой (скрытые) - пик 2,blocked,-,1000,254.41,2149,2,1.03,37,1,4.34,0,0,3.13,0,643,94,44,10,0,7721091,Авто,Минимальная цена,19078381
Джиган - мж 25-34 - слушатели - Артур Пирожков - Чат ДжиПиТи (скрытые),deleted,-,2000,5815.65,35723,773,7.43,1500,1411,100.38,31,0,19.82,0,20306,4903,2509,1863,460,2927520,Авто,Минимальная цена,16086026
EMIN 9+ - мж 35-34 - EMIN - Зима (скрытые),deleted,-,Бюджет кампании,136.44,643,4,1.28,155,9,15.56,0,124,465.91,0,429,172,21,5,1,1844743,Цена кампании,-,15777935
Подписчики паблика,deleted,-,2000,4239.69,22901,449,19.18,314,669,152.23,27,17,144.11,0,31617,4975,2286,1250,142,9087665,Авто,Целевая цена,15211092
ж 25-44 - базы (позитив) - HAMMALI - Нитками (скрытые),deleted,-,2000,9452.37,48269,445,16.86,1239,902,164.14,4,4,195.38,0,27684,3370,2667,2879,458,10607163,Авто,Минимальная цена,17650030
м 25-34 (2) - слушатели - Сателлит - Под бой курантов (скрытые),deleted,-,1000,17.34,47,131,23.85,497,267,104.5,0,0,14.99,0,185,34,33,122,39,5483935,Цена кампании,-,15779672
Merab Amzoevi - ж 24-45 - v.4 EMIN - Жизнь игра -  похожие + фиты (скрытые),deleted,-,500,719.36,3403,52,16.71,56,299,146.26,1,0,10.57,0,900,146,33,145,37,7130224,Авто,Минимальная цена,18425848
"Эллаи - более 6  - Эллаи, Naya - Научи меня летать (скрытые) - базы",deleted,-,300,4535.6,18937,147,5.95,270,24,14.77,5,1,42.23,0,7042,1165,1527,637,83,10229543,Авто,Минимальная цена,16147082
GROSU - мж 25-34 - слушатели - Артур Пирожков - Чат ДжиПиТи (скрытые),deleted,-,100,181.91,1010,5,2.53,35,1,22.12,0,27,168.91,0,62,16,8,7,0,5325949,Авто,Минимальная цена,16149720
мж 35-45 - слушатели - Эллаи - Всех дороже (скрытые) - обложка,deleted,Бюджет кампании,150,6853.02,39365,446,7.84,1097,328,38.13,24,6,174.49,0,1608,341,128,74,17,766930,Авто,Минимальная цена,18933081
Spitakci Hayko - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,-,856.47,3464,25,8.53,10,2,14.22,2,36,190.23,0,94,9,14,2,0,3208045,Авто,Целевая цена,16113747
мж 24-55 - слушатели - Сателлит - Улетаю домой (скрытые) - аним,deleted,-,3000,14256.74,58133,435,23.64,491,288,17.87,4,24,249.56,0,35080,4261,1824,1604,356,7713120,Авто,Минимальная цена,18806414
базы позитив - мж 12-54 - ALEX ANDREEV - Кавказский груз,deleted,-,300,223.59,489,1,4.12,7,5,18.75,0,6,151.13,0,191,37,26,21,1,7927289,Авто,Минимальная цена,16086100
HammAli & Navai - ж 25-34 - базы - JAVANI - Мимолётная любовь (скрытые),deleted,-,700,2644.4,15624,253,5.72,966,1645,134.64,40,0,20.79,0,2638,1149,730,980,103,15758592,Авто,Минимальная цена,17814661
Bahh Tee - ж 29- 35 - слушатели - Мохито - Перед рассветом (Remix) (скрытые) - похожие,deleted,-,Бюджет кампании,2898.53,19094,381,13.21,585,161,17.4,5,110,426.85,0,6508,752,302,157,9,8006095,Цена кампании,-,16151500
Сотникова - мж 19-35- слушатели - NITI DILA - Мне тепло с тобою,blocked,-,1500,1941.93,7414,51,3.84,314,156,92.59,2,0,0.52,0,2876,361,878,1463,163,9325566,Авто,Минимальная цена,16527401
LI ZA - мж 25-45 -  Сателлит - Под бой курантов (скрытые),deleted,-,1000,4179.04,14153,88,1.02,976,1301,36.87,7,1,39.82,0,6677,1645,798,417,86,2454193,Авто,Минимальная цена,15780869
Копия ж 19-35 - Ya_ne_boyus - Asammuell - Грустные глаза (скрытые) - базы треки,deleted,-,300,34.47,85,14,8.56,44,12,107.18,0,0,25.34,0,162,90,127,246,2,6998209,Авто,Минимальная цена,17529525
"Копия GLAZUR - мж 18-34 - подписчики - SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые) - обложка",active,-,2000,445.93,2223,19,1.76,122,80,56.67,3,0,21.5,0,374,66,69,18,2,9005961,Авто,Минимальная цена,18072089
Мохито - ж 25-44 - слушатели - Сателлит - Не пара (скрытые),blocked,-,3000,169.47,1102,2,0.87,85,225,65.92,1,0,0.07,0,7831,765,1236,958,167,7759367,1,Минимальная цена,18425848
м 19-21 - слушатели - SEREBRO - Снег идёт,deleted,-,1000,9889.14,41553,363,17.54,1252,243,102.92,5,256,685.16,0,15609,2129,1395,1937,489,1846206,Авто,Минимальная цена,15779672
ролик 2 - мж 18-24 - по трекам - Idris & Leos - Я тобой болен (скрытые),blocked,-,7000,338.36,1664,3,0.26,39,330,35.24,1,1,55.28,0,384,287,320,483,63,12733116,Авто,Минимальная цена,19258475
Эльдар Далгатов - м 19-35 - слушатели - Марат Альборов - Другой не надо (скрытые),deleted,-,1000,6543.88,38699,367,9.57,204,271,80.67,10,0,8.26,0,6725,571,918,329,69,5140537,Авто,Минимальная цена,17154089
м 35-44 - слушатели - ALEX ANDREEV - I love you (скрытые),deleted,-,1000,1041.18,7633,95,1.73,278,111,56.15,11,0,4.49,0,3663,1353,481,340,7,5695559,Авто,Целевая цена,16013576
ж 24-28 - более 2 - Turken - Лучше меня (скрытые),blocked,-,-,1.81,16,0,0.11,49,24,44.7,4,26,119.06,0,42,70,36,9,0,7440654,Авто,Минимальная цена,18425848
подписчики (актив) - ж 16-45 - Эллаи - Парадокс (скрытые),blocked,-,1000,6713.0,38654,505,6.27,959,2065,119.02,15,0,23.67,0,6567,2755,913,961,232,8183435,Авто,-,16635417
Мохито 2+ - подписчики - Мохито - Перед рассветом (Remix) (скрытые),deleted,-,Бюджет кампании,1124.25,7577,120,1.6,189,246,54.31,12,141,482.56,0,947,222,278,65,40,854107,Цена кампании,Минимальная цена,16013955
"Копия SAYAN - м 18-34 - слушатели - SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые) - ролик",deleted,-,20000,17062.83,75401,1748,45.94,3081,639,87.95,32,0,0.28,0,38113,10783,4373,3546,306,237103,Авто,Минимальная цена,18072432
"Игорь Крутой, Alex Lim (46-60)",blocked,-,1300,1574.1,8458,85,6.16,103,116,30.45,0,20,183.16,0,71,15,8,13,1,11557139,Авто,Минимальная цена,19333255
База EMIN 3+,blocked,-,1500,3716.72,20539,164,3.52,213,268,101.65,6,393,786.17,0,5001,1007,614,265,21,8571422,Авто,Минимальная цена,19288072
Murat Gamidov - м 19-35 - слушатели - Марат Альборов - Другой не надо (скрытые),blocked,-,4000,1883.47,7620,63,3.89,149,107,46.1,25,78,395.07,0,3013,975,59,15,1,4807665,Авто,Минимальная цена,16805402
VESNA305 - мж 24-55 - базы (позитив) - Сателлит/Виктор Антонов - Улетаю домой (скрытые) - аним,blocked,-,3000,29193.41,141427,1707,54.35,3533,1129,298.56,2,65,275.85,0,62285,9935,6174,6135,1657,14055842,Авто,Минимальная цена,18302050
VESNA305 - мж 24-55 - базы (позитив) - Сателлит/Виктор Антонов - Улетаю домой (скрытые) - ролик,deleted,-,550,8062.57,34468,616,24.13,462,111,34.06,15,312,697.77,0,8864,1148,692,269,40,11335309,Авто,Минимальная цена,18814308
мж 16-45 - базы (позитив) - DILARA - u wanna (скрытые) - обложка,deleted,-,-,3479.44,10801,157,43.29,320,57,129.57,2,5,90.57,0,2456,1139,817,1246,44,7329469,Авто,Минимальная цена,18679625
м 24-28 - слушатели - Grivina - Цепляет (скрытые),blocked,-,1000,784.78,3173,20,0.73,246,299,41.75,5,1,51.71,0,2649,140,184,96,21,1168572,Авто,Целевая цена,17529525
ж 35-44 - слушатели - Сателлит - Как же красива (скрытые),blocked,-,1500,826.3,3240,5,0.3,225,103,20.41,3,133,419.9,0,4386,514,116,11,10,4235570,Авто,Минимальная цена,17103172
"м 18-20 - слушатели - SEREBRO - Кто я для тебя - Россия, Беларусь, Казахстан (скрытые)",deleted,-,150,4267.6,28540,362,7.73,1443,1418,121.65,11,48,224.81,0,33645,4253,3458,2091,647,1779457,Авто,Минимальная цена,16422522
NEEL,blocked,-,150,760.32,2368,8,3.37,57,52,18.94,6,1,15.53,0,4036,379,20,1,0,10634274,Авто,Минимальная цена,16093112
Йович - мж 25-45 -  Сателлит - Под бой курантов (скрытые),deleted,-,1000,296.11,1163,130,8.66,318,505,113.7,11,83,278.61,0,1114,45,183,113,27,11630198,Авто,Минимальная цена,16417876
ж 45-54 - подписчики - Сателлит - Под бой курантов (скрытые),deleted,-,5000,1013.99,6563,30,2.65,106,454,94.43,9,27,187.53,0,379,115,88,63,12,6372975,Авто,Минимальная цена,15780869
"Игорь Крутой, Alex Lim (18-25)",blocked,-,6000,5281.22,22427,208,13.08,993,916,154.88,2,0,3.9,0,15940,1890,1974,3410,258,1755227,7,Минимальная цена,19333255
ж 25-44 - слушатели - DAKENA - Радиоэфир (скрытые),deleted,-,3000,4441.89,19984,239,5.52,1263,2494,296.07,22,33,140.15,0,30498,4107,4044,2876,1000,3577855,Авто,Минимальная цена,18425848
Клава Кока - мж 25-34 - слушатели - Артур Пирожков - Чат ДжиПиТи (скрытые),deleted,-,200,4553.63,19239,420,19.04,961,396,123.93,19,235,678.58,0,6027,805,1117,799,30,11924725,Авто,Минимальная цена,16149720
Слушатели EMIN,deleted,-,2000,2101.29,8653,220,10.61,927,495,105.14,4,0,4.19,0,17464,3046,2893,2390,814,10036721,Цена кампании,Минимальная цена,15227219
Кирилл Туриченко,blocked,-,1150,12944.32,69079,1092,16.39,1262,677,46.91,14,1,21.3,0,6664,2942,758,394,116,1089531,Авто,Минимальная цена,19333255
25.11.19_DAKENA_Спишь?_15186981_Alena Letova_123204285,deleted,-,1000,3677.84,18856,479,14.06,585,1278,190.72,21,1,33.51,0,11149,1358,1814,3082,389,9117424,Авто,Минимальная цена,15186981
мж 16-24 - слушатели - Эллаи - Всех дороже (скрытые) - ролик,deleted,-,300,7989.65,34468,146,8.95,77,66,22.12,0,128,387.03,0,3464,284,209,298,6,3648705,Авто,Минимальная цена,18814308
базы позитив - мж 12-54 - ALEX ANDREEV - Пьяная любовь (скрытые),deleted,-,300,56.39,103,2,7.67,7,1,19.51,1,0,5.01,0,415,97,10,7,0,8391523,Авто,Минимальная цена,15934623
ж 17-24 - слушатели - Idris и Leos - Боль и страх (скрытые),deleted,-,1000,4225.95,19794,861,41.0,567,395,194.18,9,32,190.65,0,6321,380,1321,1573,74,1329825,Цена кампании,Минимальная цена,16149720
Алсу,blocked,-,400,8771.73,48849,1070,9.73,1798,941,116.58,36,160,472.3,0,6146,1686,747,449,108,6898938,7,Минимальная цена,19333255
База EMIN 5+,blocked,-,500,353.32,1020,7,8.63,21,29,142.13,0,545,1120.36,0,806,81,274,188,1,8294073,4,Минимальная цена,19258475
Россия - ж 25-44 - EMIN - Жизнь игра - более 4 (скрытые),deleted,-,1500,7260.12,28869,524,32.5,837,380,120.71,11,225,513.18,0,6400,1370,630,570,99,3961851,Авто,Минимальная цена,18071275
Марат Альборов - мж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) - обложка,deleted,-,1000,10683.4,49544,980,30.38,2397,930,158.77,7,333,928.94,0,30545,7371,2874,1612,363,12639400,Авто,Минимальная цена,18806414
Бахтавар - м 19-35 - слушатели - Марат Альборов - Другой не надо (скрытые),blocked,Бюджет кампании,3000,4818.54,27123,212,7.14,586,425,101.31,1,6,114.62,0,4796,861,837,1525,418,3078776,Авто,Минимальная цена,17473933
Vytlyk - мж 25-54 - слушатели - Виктор Антонов - Крепко обнять (скрытые),blocked,-,100,3133.28,17524,32,0.33,199,28,1.85,9,342,881.61,0,8641,2453,1160,1046,152,6745714,Авто,Минимальная цена,17972004
ж 35-44 - подписчики - ALEX ANDREEV - I love you (скрытые),deleted,-,300,3103.54,12615,138,11.57,549,803,199.34,1,0,20.62,0,5008,743,1758,1415,201,10242025,Авто,Минимальная цена,15934623
"мж 25-34 - DJ DimixeR - Те100стерон, DJ DimixeR - Это не женщина 2.0 (скрытые)",blocked,-,1000,605.91,2213,38,3.98,252,264,58.66,17,0,8.12,0,198,147,104,29,1,7862408,Авто,Минимальная цена,17851119
Сосо Павлиашвили - ж 24-45 - v.4 EMIN - Жизнь игра -  похожие + фиты (скрытые),blocked,-,300,112.93,482,15,4.59,93,99,18.09,1,0,7.23,0,8928,2013,1015,1089,131,1559072,Авто,Минимальная цена,17721592
Senteo - ж 25-34 - слушатели - JAVANI - Мимолётная любовь (скрытые),deleted,-,550,995.09,4546,111,12.38,76,249,90.93,4,549,1182.67,0,5419,858,997,995,66,15146004,Авто,Минимальная цена,16979080
ж 35-44 - слушатели - ALEX ANDREEV - Пьяная любовь (скрытые),deleted,-,500,2281.59,7002,90,15.99,152,20,28.98,5,132,377.93,0,2073,247,214,147,3,15801573,Авто,Минимальная цена,16013576
DAKENA_Спишь?_ЦД_AURANA,deleted,-,100,39.46,369,1,0.01,23,53,7.74,7,1,72.62,0,83,9,14,4,0,3471990,Авто,-,15211080
Слушатели,deleted,-,Бюджет кампании,2.49,8,0,0.88,17,1,17.32,0,127,561.02,0,9,2,1,1,0,16230883,Цена кампании,Целевая цена,15406380
Edvan - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,300,33.17,180,0,0.0,5,381,95.52,4,0,43.14,0,1176,105,63,11,1,2035823,Авто,Минимальная цена,15934623
мж 18-44 - базы Эллаи - DILARA - u wanna (скрытые) - обложка,deleted,-,4000,11253.79,54859,271,25.45,277,218,39.91,5,52,304.88,0,31234,4340,3524,1766,112,7262246,Авто,Минимальная цена,18814308
мж 25-44 - слушатели - DAKENA - Стань моим (скрытые),blocked,Бюджет кампании,1000,101.38,466,0,0.51,3,2,15.03,13,33,263.66,0,1,0,2,2,0,5986695,Цена кампании,-,16895575
Аудитория Асия,deleted,-,Бюджет кампании,10712.47,47354,513,28.22,878,784,120.24,0,45,312.93,0,26366,2368,1691,1508,159,14038363,Авто,-,15211080
"мж 19-35 - Odinochestvo - Idris & Leos - SHAMI, Idris & Leos - Ты не одна - базы (скрытые)",deleted,-,1000,11159.15,52985,458,12.95,1071,294,43.04,20,0,17.02,0,24422,3895,3940,3114,607,3248481,Авто,Минимальная цена,17068818
мж 19-35 - более 9 - Idris & Leos - Обезболить (скрытые) - базы,blocked,-,1000,259.21,1359,11,0.79,46,135,30.59,5,0,3.33,0,67,25,105,495,47,9247409,Авто,-,16979080
"Naya - мж 25-34 - слушатели - Эллаи, Naya - Научи меня летать (скрытые)",deleted,-,200,12365.29,43689,316,27.98,178,8,73.97,1,212,494.54,0,1322,348,186,57,8,16574301,Цена кампании,Минимальная цена,16422522
Артём Качер - ж 29- 35 - слушатели - Мохито - Перед рассветом (Remix) (скрытые) - похожие,deleted,-,1000,25.32,133,0,0.43,2,1,6.38,12,50,279.35,0,2,0,1,2,0,15585971,Авто,Минимальная цена,16094316
TypeLuv - мж 16-28 - слушатели - Nasty Babe - Патрики (скрытые),deleted,-,2000,95.84,238,3,0.49,208,72,18.02,5,0,3.0,0,994,168,46,8,1,13626457,Авто,Минимальная цена,16093407
"ж 19-23 - SHAMI - слушатели - SHAMI, Idris & Leos - Ты не одна (скрытые)",deleted,-,3000,6824.78,29613,877,21.65,1317,402,140.22,16,192,457.23,0,33969,6440,1992,372,164,14362562,Авто,Минимальная цена,17488460
Glukoza - мж 25-34 - слушатели - Артур Пирожков - Чат ДжиПиТи (скрытые),deleted,-,500,1500.62,7245,23,0.62,197,148,22.95,5,36,246.63,0,209,31,122,15,8,269269,Авто,Минимальная цена,15934623
ж 25-34 - слушатели - Сателлит - Под бой курантов (скрытые),deleted,-,5000,2544.09,11729,72,1.02,550,805,50.33,30,19,154.06,0,6853,1218,2176,2171,274,9606476,Авто,Минимальная цена,15777935
Стас 4+_ж 29-45_Стас Михайлов_Летай_ЦД (музыка),deleted,-,Бюджет кампании,4.09,13,0,0.27,2,2,54.85,0,236,460.51,0,1,0,1,1,0,12206624,Авто,-,15406380
"Akmal' - ж 25-34 - слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",blocked,-,1000,3042.61,15509,252,3.14,501,686,38.4,15,54,363.15,0,511,244,389,103,3,9481524,Авто,Минимальная цена,16895575
ж 19-45 - более 10 - Bahh Tee - Спасибо (скрытые),blocked,-,200,1102.29,3564,149,5.1,105,260,62.22,18,24,143.3,0,1678,554,630,573,221,9843394,Авто,Минимальная цена,18679700
NAZAMI,deleted,-,2000,25.52,138,8,1.39,21,24,37.24,1,11,103.52,0,53,4,2,1,0,11593542,Авто,Минимальная цена,15211092
"David Foster - ж 24-45 - слушатели - EMIN, Amanda Holden - Somethin' Stupid - похожие (скрытые)",deleted,-,300,7188.18,23938,49,3.29,425,34,17.27,15,7,63.58,0,661,12,19,19,0,9562921,Авто,Минимальная цена,16635417
мж 18-44 - базы Serebro - DILARA - u wanna (скрытые) - обложка,deleted,-,300,21567.22,104436,1419,42.55,2306,1214,279.41,10,307,943.87,0,47703,6179,2843,2114,300,5477156,Авто,Минимальная цена,18302050
мж 29-35 - слушатели - Принцев не существует - Bahh Tee - Спасибо (скрытые),blocked,-,300,1070.57,2810,11,1.01,253,1290,167.68,1,69,324.09,0,193,50,48,76,4,15834172,Авто,Минимальная цена,18425848
м 21-24- слушатели - SEREBRO - Снег идёт,deleted,-,300,12720.57,59035,956,33.33,2251,1306,307.89,16,604,1313.08,1,20477,3928,2342,1835,356,16766372,Авто,Минимальная цена,15780869
Buga - мж 18-44 - Руслан Добрый - Верный друг (скрытые),deleted,-,-,0.36,1,0,0.85,3,1,7.46,0,8,119.11,0,74,8,22,16,1,7473054,Авто,Целевая цена,16386012
"EMIN - ж 24-28 - EMIN, Amanda Holden - Somethin' Stupid - более 9 (скрытые)",deleted,-,1000,111.62,493,40,3.18,76,91,43.96,0,30,161.91,0,1321,263,258,112,2,16037171,Авто,Минимальная цена,16549404
MASHA MAY,deleted,-,1500,10102.23,42934,1199,23.12,2904,1386,237.66,9,71,177.02,0,5948,3054,1011,782,417,15234046,Авто,Минимальная цена,15777935
ж 24-28 - слушатели - NITI DILA - Струны (скрытые),deleted,Бюджет кампании,300,1317.83,5553,48,6.2,192,392,88.9,4,0,44.62,0,12022,757,1313,1331,152,4706004,Авто,Минимальная цена,16386325
"HAMMALI - м 24-45 - слушатели - СНГ - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)  - слушатели",deleted,-,1000,3597.66,20527,402,8.98,1127,1021,164.26,13,20,91.72,0,4796,741,629,920,173,13375998,Авто,Минимальная цена,16013576
"ж 36-45 - более 4 - Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",deleted,-,200,8.44,10,0,0.97,7,160,68.6,1,277,688.5,0,7,0,8,1,0,13543444,Авто,-,16895575
Владимир Пресняков - ж 24-45 - EMIN - Жизнь игра - похожие,active,-,Бюджет кампании,0.0,0,0,0.0,1,1,2.51,4,74,306.83,0,1,0,1,1,0,11489203,Цена кампании,-,17473933
Наталья Подольская,blocked,-,300,2449.83,7451,77,2.88,446,201,19.39,27,0,0.34,0,6206,1740,826,393,93,16535882,Авто,Минимальная цена,19333255
kochneva - мж 25-44 - слушатели - DAKENA - Гирлянда (скрытые),deleted,-,1000,401.89,871,0,4.28,1,1,46.17,1,18,152.15,0,155,36,33,6,0,1998275,Цена кампании,Минимальная цена,15780869
Копия Bahh Tee - мж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) - обложка,active,-,923,0.0,0,0,0.0,1,2,4.6,0,0,1.75,0,1,0,1,1,0,13658372,Авто,Минимальная цена,19333255
м 35-36 - подписчики - Руки Вверх! - Новый год (скрытые),deleted,-,1000,1887.55,4214,20,13.7,108,21,43.1,2,0,3.72,0,2953,80,9,3,0,10674922,Авто,Минимальная цена,15227054
Киоссе - мж 25-44 - DAKENA - Стань моим (скрытые) - похожие,deleted,-,1000,89.0,313,0,0.44,8,1,11.74,1,23,58.68,0,16,3,10,6,1,14528022,Авто,Минимальная цена,16635417
ж 16-18 - слушатели - Grivina - Цепляет (скрытые),blocked,-,3000,27280.07,123163,1811,88.6,2747,1189,162.61,6,478,985.52,0,48601,6252,4916,5505,561,8680227,Авто,Минимальная цена,17814518
ж 25-29 - подписчики - Idris и Leos - Боль и страх (скрытые),deleted,-,Бюджет кампании,487.57,3060,49,0.87,429,304,103.05,13,467,919.19,0,120,78,14,2,0,6618297,Авто,Минимальная цена,15936312
ж 25-34 - подписчики - Мохито - Перед рассветом (Remix) (скрытые),blocked,-,2000,1111.09,5377,198,20.73,149,158,74.14,17,32,196.51,0,2480,631,509,304,307,8996239,Авто,Минимальная цена,16535629
Зара - ж 24-45 - EMIN - Жизнь игра - похожие,deleted,-,1000,4960.47,26382,195,10.12,687,1359,385.44,7,395,924.84,0,9704,1800,974,561,128,1981253,Авто,Минимальная цена,17068818
Сателлит - мж 45-55- базы (позитив)- Виктор Антонов - Музыку прибавь (скрытые),blocked,-,500,724.18,3312,131,4.93,176,453,61.67,21,23,178.71,0,4455,791,466,572,168,14662241,Авто,-,16535629
ж 35-44 - подписчики - ALEX ANDREEV - I love you (скрытые),deleted,-,1000,5175.07,29489,166,5.62,222,212,26.76,7,232,412.46,0,21265,4955,1440,422,20,10664248,Цена кампании,Минимальная цена,16151500
"HAMMALI & NAVAI - ж 35-45 - слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",deleted,-,300,0.0,0,0,0.0,1,6,10.73,0,6,104.17,0,1,0,1,1,0,7731525,Авто,Целевая цена,16014168
"HAMMALI - м 24-35 - слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",blocked,-,500,2.09,8,0,0.07,3,36,21.3,1,3,128.8,0,1,0,1,1,0,15823481,Авто,Минимальная цена,16422522
Spitakci Hayko - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,200,0.15,1,0,0.1,1,1,37.61,0,0,28.35,0,2,0,1,1,0,11280994,1,Минимальная цена,15854870
мж 18-44- подписчики - DILARA - u wanna (скрытые) - ролик 2,deleted,-,100,6511.31,29185,113,4.5,640,267,70.32,11,261,766.97,0,9316,1702,700,437,6,1058034,Авто,Минимальная цена,18922290
мж 18-44 - базы Serebro - DILARA - u wanna (скрытые) - ролик 1,deleted,-,5000,0.58,1,0,0.79,20,1,24.55,0,0,2.97,0,2,4,1,1,0,7280021,Авто,Целевая цена,18679625
EMIN 4+ - мж 35-44 - EMIN - Зима (скрытые),deleted,-,500,977.16,3334,37,8.69,83,11,30.5,0,13,98.39,0,93,61,19,3,0,13146080,Авто,-,15777935
Doppiez - мж 16-28 - слушатели - Nasty Babe - Патрики (скрытые),deleted,-,5000,5237.49,25807,232,26.12,709,153,187.86,0,50,281.66,0,6224,497,230,99,4,10590695,Авто,Минимальная цена,16086026
"Robbie Williams - ж 29-35 - слушатели - EMIN, Amanda Holden - Somethin' Stupid - похожие (скрытые)",deleted,-,1000,18.86,95,0,0.02,7,103,51.28,6,23,183.19,0,70,3,3,1,0,16249028,Авто,Минимальная цена,16725427
Марат Пашаян - мж 18-44 - Tural Everest - Верный друг (скрытые),deleted,-,1000,1030.25,4833,6,0.25,20,361,110.68,9,40,362.86,0,3948,975,755,760,207,16563480,Авто,Минимальная цена,15945334
мж 18-44 - базы SAYAN - DILARA - u wanna (скрытые) - ролик 2,blocked,-,2000,59.35,89,0,0.5,44,531,90.56,5,1,108.51,0,5,1,1,1,0,5106979,Авто,Минимальная цена,18072089
